Item Type	Filter Code	ID	Affix	Attributes	Magic Only	alvl	rlvl	freq	group	Changes
Chests	CHEST		Colossus	+[41-60] to Life		30	22	3	26	
Chests	CHEST		Squid	+[61-80] to Life		40	30	3	26	split off Amulet, was 1
Chests	CHEST		Whale	+[81-100] to Life		50	37	3	26	split off Amulet, was 1
Chests	CHEST		Remedy	Poison Length Reduced by 25%		7	5	3	29	added Quiver
Chests	CHEST		Amelioration	Poison Length Reduced by 50%		18	13	3	29	added Quiver
Chests	CHEST		Defiance	Poison Length Reduced by 75%		25	18	2	29	added Quiver
Chests	CHEST		Ease	Requirements -20%		15	11	3	30	
Chests	CHEST		Simplicity	Requirements -30%		25	18	2	30	
Chests	CHEST	383	Strength	+[1-2] to Strength		12-52	8	3	31	added max alvl
Chests	CHEST	379	Might	+[3-5] to Strength		21-61	15	3	31	added max alvl, removed Ring
Chests	CHEST	384	Might	+[3-5] to Strength		33-73	25	3	31	added max alvl, removed Gloves
Chests	CHEST	380	Ox	+[6-9] to Strength		38	30	3	31	
Chests	CHEST	385	Ox	+[6-9] to Strength		45	37	3	31	
Chests	CHEST	381	Giant	+[10-15] to Strength		55	47	3	31	added Shield
Chests	CHEST	382	Titan	+[16-20] to Strength		74	66	3	31	added Shield
Chests	CHEST	982	Atlas	+[21-30] to Strength		71	63	3	31	new (other atlas modifier had to many sources)
Chests	CHEST		Self-Repair	Repairs 1 Durability in 33 seconds		3	1	3	37	
Chests	CHEST		Fast Repair	Repairs 1 Durability in 20 seconds		20	12	2	37	
Chests	CHEST		Ages	Indestructible	1	50	42	1	39	
Chests	CHEST		Centaur	+[0-74] to Life (+0.75 per Level)		20	1	1	41	split off Amulet, was 1, added Shield
Chests	CHEST		Charged Shield	10% Chance to Cast Level 3 Charged Bolt when Struck		6	4	1	44	
Chests	CHEST		Charged Shield	12% Chance to Cast Level 4 Charged Bolt when Struck		16	12	1	44	
Chests	CHEST		Charged Shield	14% Chance to Cast Level 5 Charged Bolt when Struck		26	19	1	44	
Chests	CHEST		Frost Shield	5% Chance to Cast Level 3 Frost Nova when Struck		12	9	1	44	
Chests	CHEST		Nova Shield	10% Chance to Cast Level 3 Nova when Struck		18	13	1	44	
Chests	CHEST		Nova Shield	12% Chance to Cast Level 4 Nova when Struck		28	21	1	44	
Chests	CHEST		Nova Shield	14% Chance to Cast Level 5 Nova when Struck		38	28	1	44	
Chests	CHEST	797	Defending	Physical Damage Taken Reduced by [5-10]%		45	20	3	251	new, increased frequency
Chests	CHEST	799	Protecting	Physical Damage Taken Reduced by [10-15]%		65	40	2	251	new, increased frequency
Chests	CHEST	800	Guardianship	Physical Damage Taken Reduced by [15-20]%		85	60	1	251	new
Non-class Shields	SHIELD AND !CLASS	115	Health	Physical Damage Taken Reduced by 1		7-47	5	4	1	added max alvl, added Quiver
Non-class Shields	SHIELD AND !CLASS	120	Protection	Physical Damage Taken Reduced by 2		24-64	18	4	1	added max alvl
Non-class Shields	SHIELD AND !CLASS	121	Absorption	Physical Damage Taken Reduced by 3		32-72	24	4	1	added max alvl, added Ring
Non-class Shields	SHIELD AND !CLASS	122	Life	Physical Damage Taken Reduced by [4-7]		41	33	4	1	added Ring
Non-class Shields	SHIELD AND !CLASS	123	Amicae	Physical Damage Taken Reduced by [8-15]		51	43	4	1	was 1, added Amulet
Non-class Shields	SHIELD AND !CLASS	979	Life Everlasting	Physical Damage Taken Reduced by [10-25]		45	37	4	1	new
Non-class Shields	SHIELD AND !CLASS	124	Warding	Magic Damage Taken Reduced by [1-2]		7-47	5	4	2	added max alvl, added Quiver, reduction was 1
Non-class Shields	SHIELD AND !CLASS	128	Sentinel	Magic Damage Taken Reduced by [2-4]		24-64	18	4	2	reduction was 2, added max alvl
Non-class Shields	SHIELD AND !CLASS	129	Guarding	Magic Damage Taken Reduced by [3-6]		32	24	4	2	added Ring, reduction was 3
Non-class Shields	SHIELD AND !CLASS	130	Negation	Magic Damage Taken Reduced by [8-12]	1	41	33	4	2	reduction was [4-6]
Non-class Shields	SHIELD AND !CLASS	980	Fortification	Magic Damage Taken Reduced by [12-16]	1	61	53	3	2	new
Non-class Shields	SHIELD AND !CLASS		Thorns	Attacker Takes Damage of 1		1-13	1	4	6	
Non-class Shields	SHIELD AND !CLASS		Thorns	Attacker Takes Damage of [3-6]		14-54	10	4	6	added max alvl, damage was [1-3]
Non-class Shields	SHIELD AND !CLASS		Spikes	Attacker Takes Damage of [8-12]		21-61	15	4	6	added max alvl, damage was [4-6]
Non-class Shields	SHIELD AND !CLASS		Razors	Attacker Takes Damage of [31-40]		34-74	26	4	6	added max alvl, damage was [7-9]
Non-class Shields	SHIELD AND !CLASS		Swords	Attacker Takes Damage of [80-160]		47	39	4	6	was 1, damage was [10-20]
Non-class Shields	SHIELD AND !CLASS		Swords	Attacker Takes Damage of [200-400]		67	50	4	6	new
Non-class Shields	SHIELD AND !CLASS	172	Blocking	10% Increased Chance of Blocking, +15% Faster Block Rate		1	1	11	8	increased frequency
Non-class Shields	SHIELD AND !CLASS	173	Deflecting	20% Increased Chance of Blocking, +30% Faster Block Rate		11	8	9	8	increased frequency
Non-class Shields	SHIELD AND !CLASS	816	Apprentice	+10% Faster Cast Rate		17	20	4	9	new
Non-class Shields	SHIELD AND !CLASS	818	Magus	+20% Faster Cast Rate		25	29	2	9	new
Non-class Shields	SHIELD AND !CLASS		Warmth	Half Freeze Duration		10	7	4	11	
Non-class Shields	SHIELD AND !CLASS		Maiming	+[3-4] to Maximum Damage		42	34	4	14	
Non-class Shields	SHIELD AND !CLASS	254	Precision	+[10-15] to Dexterity		60	52	3	17	was 1, added Shield
Non-class Shields	SHIELD AND !CLASS	244	Perfection	+[16-20] to Dexterity		59	51	3	17	added Chest, Shield, added Helm
Non-class Shields	SHIELD AND !CLASS	245	Nirvana	+[21-30] to Dexterity		72	64	3	17	was 1, added Helm, Chest, Shield
Non-class Shields	SHIELD AND !CLASS	262	Balance	+10% Faster Hit Recovery		5-45	3	4	18	added Helm, Shield, added max alvl
Non-class Shields	SHIELD AND !CLASS	262	Balance	+10% Faster Hit Recovery		5-45	3	4	18	added Helm, Shield, added max alvl
Non-class Shields	SHIELD AND !CLASS	263	Equilibrium	+17% Faster Hit Recovery		9	6	4	18	added Helm
Non-class Shields	SHIELD AND !CLASS	264	Stability	+24% Faster Hit Recovery		18	13	4	18	added Helm, Shield
Non-class Shields	SHIELD AND !CLASS	270	Regeneration	Replenish Life +[6-10]		40	30	4	19	doubled vlaues
Non-class Shields	SHIELD AND !CLASS	983	Energy	+[1-3] to Energy		1-41	1	4	23	new (other Energy modifier had to many sources)
Non-class Shields	SHIELD AND !CLASS	984	Mind	+[4-6] to Energy		7-47	3	4	23	new (other Mind modifier had to many sources)
Non-class Shields	SHIELD AND !CLASS	985	Brilliance	+[7-10] to Energy		13	9	3	23	new (other Brilliance modifier had to many sources)
Non-class Shields	SHIELD AND !CLASS	986	Sorcery	+[11-15] to Energy		21	16	3	23	new (other Sorcery modifier had to many sources)
Non-class Shields	SHIELD AND !CLASS	987	Wizardry	+[16-20] to Energy		31	23	3	23	new (other Wizardry modifier had to many sources)
Non-class Shields	SHIELD AND !CLASS	988	Enlightenment	+[21-30] to Energy		41	33	3	23	new (other Enlightenment modifier had to many sources)
Non-class Shields	SHIELD AND !CLASS		Light	+1 to Light Radius, +[15-30] to Attack Rating		6-46	4	1	25	added max alvl, added Quiver, AR was 15
Non-class Shields	SHIELD AND !CLASS		Jackal	+[1-5] to Life		4-44	3	3	26	added max alvl
Non-class Shields	SHIELD AND !CLASS		Fox	+[6-10] to Life		11-55	8	3	26	added max alvl
Non-class Shields	SHIELD AND !CLASS		Wolf	+[11-20] to Life		27-67	20	3	26	added max alvl
Non-class Shields	SHIELD AND !CLASS		Tiger	+[21-30] to Life		43	35	3	26	
Non-class Shields	SHIELD AND !CLASS		Mammoth	+[31-40] to Life		59	51	3	26	
Non-class Shields	SHIELD AND !CLASS		Colossus	+[41-60] to Life		75	67	3	26	was 1
Non-class Shields	SHIELD AND !CLASS		Squid	+[61-80] to Life		40	30	3	26	split off Amulet, was 1
Non-class Shields	SHIELD AND !CLASS		Whale	+[81-100] to Life		50	37	3	26	split off Amulet, was 1
Non-class Shields	SHIELD AND !CLASS		Remedy	Poison Length Reduced by 25%		7	5	3	29	added Quiver
Non-class Shields	SHIELD AND !CLASS		Amelioration	Poison Length Reduced by 50%		18	13	3	29	added Quiver
Non-class Shields	SHIELD AND !CLASS		Defiance	Poison Length Reduced by 75%		25	18	2	29	added Quiver
Non-class Shields	SHIELD AND !CLASS		Ease	Requirements -20%		15	11	3	30	
Non-class Shields	SHIELD AND !CLASS		Simplicity	Requirements -30%		25	18	2	30	
Non-class Shields	SHIELD AND !CLASS	383	Strength	+[1-2] to Strength		12-52	8	3	31	added max alvl
Non-class Shields	SHIELD AND !CLASS	384	Might	+[3-5] to Strength		33-73	25	3	31	added max alvl, removed Gloves
Non-class Shields	SHIELD AND !CLASS	385	Ox	+[6-9] to Strength		45	37	3	31	
Non-class Shields	SHIELD AND !CLASS	381	Giant	+[10-15] to Strength		55	47	3	31	added Shield
Non-class Shields	SHIELD AND !CLASS	382	Titan	+[16-20] to Strength		74	66	3	31	added Shield
Non-class Shields	SHIELD AND !CLASS	377	Atlas	+[21-30] to Strength		71	63	3	31	added Helmet & Shield
Non-class Shields	SHIELD AND !CLASS		Self-Repair	Repairs 1 Durability in 33 seconds		3	1	3	37	
Non-class Shields	SHIELD AND !CLASS		Fast Repair	Repairs 1 Durability in 20 seconds		20	12	2	37	
Non-class Shields	SHIELD AND !CLASS		Ages	Indestructible	1	50	42	1	39	
Non-class Shields	SHIELD AND !CLASS		Centaur	+[0-74] to Life (+0.75 per Level)		20	1	1	41	split off Amulet, was 1, added Shield
Non-class Shields	SHIELD AND !CLASS		Charged Shield	10% Chance to Cast Level 3 Charged Bolt when Struck		6	4	1	44	
Non-class Shields	SHIELD AND !CLASS		Charged Shield	12% Chance to Cast Level 4 Charged Bolt when Struck		16	12	1	44	
Non-class Shields	SHIELD AND !CLASS		Charged Shield	14% Chance to Cast Level 5 Charged Bolt when Struck		26	19	1	44	
Non-class Shields	SHIELD AND !CLASS		Frost Shield	5% Chance to Cast Level 3 Frost Nova when Struck		12	9	1	44	
Non-class Shields	SHIELD AND !CLASS		Nova Shield	10% Chance to Cast Level 3 Nova when Struck		18	13	1	44	
Non-class Shields	SHIELD AND !CLASS		Nova Shield	12% Chance to Cast Level 4 Nova when Struck		28	21	1	44	
Non-class Shields	SHIELD AND !CLASS		Nova Shield	14% Chance to Cast Level 5 Nova when Struck		38	28	1	44	
Non-class Shields	SHIELD AND !CLASS	797	Defending	Physical Damage Taken Reduced by [5-10]%		45	20	3	251	new, increased frequency
Non-class Shields	SHIELD AND !CLASS	799	Protecting	Physical Damage Taken Reduced by [10-15]%		65	40	2	251	new, increased frequency
Non-class Shields	SHIELD AND !CLASS	800	Guardianship	Physical Damage Taken Reduced by [15-20]%		85	60	1	251	new
Paladin Shields	DIN	115	Health	Physical Damage Taken Reduced by 1		7-47	5	4	1	added max alvl, added Quiver
Paladin Shields	DIN	120	Protection	Physical Damage Taken Reduced by 2		24-64	18	4	1	added max alvl
Paladin Shields	DIN	121	Absorption	Physical Damage Taken Reduced by 3		32-72	24	4	1	added max alvl, added Ring
Paladin Shields	DIN	122	Life	Physical Damage Taken Reduced by [4-7]		41	33	4	1	added Ring
Paladin Shields	DIN	123	Amicae	Physical Damage Taken Reduced by [8-15]		51	43	4	1	was 1, added Amulet
Paladin Shields	DIN	979	Life Everlasting	Physical Damage Taken Reduced by [10-25]		45	37	4	1	new
Paladin Shields	DIN	124	Warding	Magic Damage Taken Reduced by [1-2]		7-47	5	4	2	added max alvl, added Quiver, reduction was 1
Paladin Shields	DIN	128	Sentinel	Magic Damage Taken Reduced by [2-4]		24-64	18	4	2	reduction was 2, added max alvl
Paladin Shields	DIN	129	Guarding	Magic Damage Taken Reduced by [3-6]		32	24	4	2	added Ring, reduction was 3
Paladin Shields	DIN	130	Negation	Magic Damage Taken Reduced by [8-12]	1	41	33	4	2	reduction was [4-6]
Paladin Shields	DIN	980	Fortification	Magic Damage Taken Reduced by [12-16]	1	61	53	3	2	new
Paladin Shields	DIN		Thorns	Attacker Takes Damage of 1		1-13	1	4	6	
Paladin Shields	DIN		Thorns	Attacker Takes Damage of [3-6]		14-54	10	4	6	added max alvl, damage was [1-3]
Paladin Shields	DIN		Spikes	Attacker Takes Damage of [8-12]		21-61	15	4	6	added max alvl, damage was [4-6]
Paladin Shields	DIN		Razors	Attacker Takes Damage of [31-40]		34-74	26	4	6	added max alvl, damage was [7-9]
Paladin Shields	DIN		Swords	Attacker Takes Damage of [80-160]		47	39	4	6	was 1, damage was [10-20]
Paladin Shields	DIN		Swords	Attacker Takes Damage of [200-400]		67	50	4	6	new
Paladin Shields	DIN	172	Blocking	10% Increased Chance of Blocking, +15% Faster Block Rate		1	1	11	8	increased frequency
Paladin Shields	DIN	173	Deflecting	20% Increased Chance of Blocking, +30% Faster Block Rate		11	8	9	8	increased frequency
Paladin Shields	DIN	816	Apprentice	+10% Faster Cast Rate		17	20	4	9	new
Paladin Shields	DIN	816	Apprentice	+10% Faster Cast Rate		17	20	4	9	new
Paladin Shields	DIN	818	Magus	+20% Faster Cast Rate		25	29	2	9	new
Paladin Shields	DIN	818	Magus	+20% Faster Cast Rate		25	29	2	9	new
Paladin Shields	DIN		Warmth	Half Freeze Duration		10	7	4	11	
Paladin Shields	DIN		Maiming	+[3-4] to Maximum Damage		42	34	4	14	
Paladin Shields	DIN	254	Precision	+[10-15] to Dexterity		60	52	3	17	was 1, added Shield
Paladin Shields	DIN	244	Perfection	+[16-20] to Dexterity		59	51	3	17	added Chest, Shield, added Helm
Paladin Shields	DIN	245	Nirvana	+[21-30] to Dexterity		72	64	3	17	was 1, added Helm, Chest, Shield
Paladin Shields	DIN	262	Balance	+10% Faster Hit Recovery		5-45	3	4	18	added Helm, Shield, added max alvl
Paladin Shields	DIN	262	Balance	+10% Faster Hit Recovery		5-45	3	4	18	added Helm, Shield, added max alvl
Paladin Shields	DIN	263	Equilibrium	+17% Faster Hit Recovery		9	6	4	18	added Helm
Paladin Shields	DIN	264	Stability	+24% Faster Hit Recovery		18	13	4	18	added Helm, Shield
Paladin Shields	DIN	270	Regeneration	Replenish Life +[6-10]		40	30	4	19	doubled vlaues
Paladin Shields	DIN	983	Energy	+[1-3] to Energy		1-41	1	4	23	new (other Energy modifier had to many sources)
Paladin Shields	DIN	984	Mind	+[4-6] to Energy		7-47	3	4	23	new (other Mind modifier had to many sources)
Paladin Shields	DIN	985	Brilliance	+[7-10] to Energy		13	9	3	23	new (other Brilliance modifier had to many sources)
Paladin Shields	DIN	986	Sorcery	+[11-15] to Energy		21	16	3	23	new (other Sorcery modifier had to many sources)
Paladin Shields	DIN	987	Wizardry	+[16-20] to Energy		31	23	3	23	new (other Wizardry modifier had to many sources)
Paladin Shields	DIN	988	Enlightenment	+[21-30] to Energy		41	33	3	23	new (other Enlightenment modifier had to many sources)
Paladin Shields	DIN		Light	+1 to Light Radius, +[15-30] to Attack Rating		6-46	4	1	25	added max alvl, added Quiver, AR was 15
Paladin Shields	DIN		Jackal	+[1-5] to Life		4-44	3	3	26	added max alvl
Paladin Shields	DIN		Fox	+[6-10] to Life		11-55	8	3	26	added max alvl
Paladin Shields	DIN		Wolf	+[11-20] to Life		27-67	20	3	26	added max alvl
Paladin Shields	DIN		Tiger	+[21-30] to Life		43	35	3	26	
Paladin Shields	DIN		Mammoth	+[31-40] to Life		59	51	3	26	
Paladin Shields	DIN		Colossus	+[41-60] to Life		75	67	3	26	was 1
Paladin Shields	DIN		Squid	+[61-80] to Life		40	30	3	26	split off Amulet, was 1
Paladin Shields	DIN		Whale	+[81-100] to Life		50	37	3	26	split off Amulet, was 1
Paladin Shields	DIN		Remedy	Poison Length Reduced by 25%		7	5	3	29	added Quiver
Paladin Shields	DIN		Amelioration	Poison Length Reduced by 50%		18	13	3	29	added Quiver
Paladin Shields	DIN		Defiance	Poison Length Reduced by 75%		25	18	2	29	added Quiver
Paladin Shields	DIN		Ease	Requirements -20%		15	11	3	30	
Paladin Shields	DIN		Simplicity	Requirements -30%		25	18	2	30	
Paladin Shields	DIN	383	Strength	+[1-2] to Strength		12-52	8	3	31	added max alvl
Paladin Shields	DIN	384	Might	+[3-5] to Strength		33-73	25	3	31	added max alvl, removed Gloves
Paladin Shields	DIN	385	Ox	+[6-9] to Strength		45	37	3	31	
Paladin Shields	DIN	381	Giant	+[10-15] to Strength		55	47	3	31	added Shield
Paladin Shields	DIN	382	Titan	+[16-20] to Strength		74	66	3	31	added Shield
Paladin Shields	DIN	377	Atlas	+[21-30] to Strength		71	63	3	31	added Helmet & Shield
Paladin Shields	DIN		Self-Repair	Repairs 1 Durability in 33 seconds		3	1	3	37	
Paladin Shields	DIN		Fast Repair	Repairs 1 Durability in 20 seconds		20	12	2	37	
Paladin Shields	DIN		Ages	Indestructible	1	50	42	1	39	
Paladin Shields	DIN		Centaur	+[0-74] to Life (+0.75 per Level)		20	1	1	41	split off Amulet, was 1, added Shield
Paladin Shields	DIN		Charged Shield	10% Chance to Cast Level 3 Charged Bolt when Struck		6	4	1	44	
Paladin Shields	DIN		Charged Shield	12% Chance to Cast Level 4 Charged Bolt when Struck		16	12	1	44	
Paladin Shields	DIN		Charged Shield	14% Chance to Cast Level 5 Charged Bolt when Struck		26	19	1	44	
Paladin Shields	DIN		Frost Shield	5% Chance to Cast Level 3 Frost Nova when Struck		12	9	1	44	
Paladin Shields	DIN		Nova Shield	10% Chance to Cast Level 3 Nova when Struck		18	13	1	44	
Paladin Shields	DIN		Nova Shield	12% Chance to Cast Level 4 Nova when Struck		28	21	1	44	
Paladin Shields	DIN		Nova Shield	14% Chance to Cast Level 5 Nova when Struck		38	28	1	44	
Paladin Shields	DIN	797	Defending	Physical Damage Taken Reduced by [5-10]%		45	20	3	251	new, increased frequency
Paladin Shields	DIN	799	Protecting	Physical Damage Taken Reduced by [10-15]%		65	40	2	251	new, increased frequency
Paladin Shields	DIN	800	Guardianship	Physical Damage Taken Reduced by [15-20]%		85	60	1	251	new
Necromancer Shields	NEC	115	Health	Physical Damage Taken Reduced by 1		7-47	5	4	1	added max alvl, added Quiver
Necromancer Shields	NEC	120	Protection	Physical Damage Taken Reduced by 2		24-64	18	4	1	added max alvl
Necromancer Shields	NEC	121	Absorption	Physical Damage Taken Reduced by 3		32-72	24	4	1	added max alvl, added Ring
Necromancer Shields	NEC	122	Life	Physical Damage Taken Reduced by [4-7]		41	33	4	1	added Ring
Necromancer Shields	NEC	123	Amicae	Physical Damage Taken Reduced by [8-15]		51	43	4	1	was 1, added Amulet
Necromancer Shields	NEC	979	Life Everlasting	Physical Damage Taken Reduced by [10-25]		45	37	4	1	new
Necromancer Shields	NEC	124	Warding	Magic Damage Taken Reduced by [1-2]		7-47	5	4	2	added max alvl, added Quiver, reduction was 1
Necromancer Shields	NEC	128	Sentinel	Magic Damage Taken Reduced by [2-4]		24-64	18	4	2	reduction was 2, added max alvl
Necromancer Shields	NEC	129	Guarding	Magic Damage Taken Reduced by [3-6]		32	24	4	2	added Ring, reduction was 3
Necromancer Shields	NEC	130	Negation	Magic Damage Taken Reduced by [8-12]	1	41	33	4	2	reduction was [4-6]
Necromancer Shields	NEC	980	Fortification	Magic Damage Taken Reduced by [12-16]	1	61	53	3	2	new
Necromancer Shields	NEC		Thorns	Attacker Takes Damage of 1		1-13	1	4	6	
Necromancer Shields	NEC		Thorns	Attacker Takes Damage of [3-6]		14-54	10	4	6	added max alvl, damage was [1-3]
Necromancer Shields	NEC		Spikes	Attacker Takes Damage of [8-12]		21-61	15	4	6	added max alvl, damage was [4-6]
Necromancer Shields	NEC		Razors	Attacker Takes Damage of [31-40]		34-74	26	4	6	added max alvl, damage was [7-9]
Necromancer Shields	NEC		Swords	Attacker Takes Damage of [80-160]		47	39	4	6	was 1, damage was [10-20]
Necromancer Shields	NEC		Swords	Attacker Takes Damage of [200-400]		67	50	4	6	new
Necromancer Shields	NEC	172	Blocking	10% Increased Chance of Blocking, +15% Faster Block Rate		1	1	11	8	increased frequency
Necromancer Shields	NEC	173	Deflecting	20% Increased Chance of Blocking, +30% Faster Block Rate		11	8	9	8	increased frequency
Necromancer Shields	NEC	816	Apprentice	+10% Faster Cast Rate		17	20	4	9	new
Necromancer Shields	NEC	818	Magus	+20% Faster Cast Rate		25	29	2	9	new
Necromancer Shields	NEC		Warmth	Half Freeze Duration		10	7	4	11	
Necromancer Shields	NEC		Maiming	+[3-4] to Maximum Damage		42	34	4	14	
Necromancer Shields	NEC	254	Precision	+[10-15] to Dexterity		60	52	3	17	was 1, added Shield
Necromancer Shields	NEC	244	Perfection	+[16-20] to Dexterity		59	51	3	17	added Chest, Shield, added Helm
Necromancer Shields	NEC	245	Nirvana	+[21-30] to Dexterity		72	64	3	17	was 1, added Helm, Chest, Shield
Necromancer Shields	NEC	262	Balance	+10% Faster Hit Recovery		5-45	3	4	18	added Helm, Shield, added max alvl
Necromancer Shields	NEC	262	Balance	+10% Faster Hit Recovery		5-45	3	4	18	added Helm, Shield, added max alvl
Necromancer Shields	NEC	263	Equilibrium	+17% Faster Hit Recovery		9	6	4	18	added Helm
Necromancer Shields	NEC	264	Stability	+24% Faster Hit Recovery		18	13	4	18	added Helm, Shield
Necromancer Shields	NEC	270	Regeneration	Replenish Life +[6-10]		40	30	4	19	doubled vlaues
Necromancer Shields	NEC	983	Energy	+[1-3] to Energy		1-41	1	4	23	new (other Energy modifier had to many sources)
Necromancer Shields	NEC	984	Mind	+[4-6] to Energy		7-47	3	4	23	new (other Mind modifier had to many sources)
Necromancer Shields	NEC	985	Brilliance	+[7-10] to Energy		13	9	3	23	new (other Brilliance modifier had to many sources)
Necromancer Shields	NEC	986	Sorcery	+[11-15] to Energy		21	16	3	23	new (other Sorcery modifier had to many sources)
Necromancer Shields	NEC	987	Wizardry	+[16-20] to Energy		31	23	3	23	new (other Wizardry modifier had to many sources)
Necromancer Shields	NEC	988	Enlightenment	+[21-30] to Energy		41	33	3	23	new (other Enlightenment modifier had to many sources)
Necromancer Shields	NEC		Light	+1 to Light Radius, +[15-30] to Attack Rating		6-46	4	1	25	added max alvl, added Quiver, AR was 15
Necromancer Shields	NEC		Jackal	+[1-5] to Life		4-44	3	3	26	added max alvl
Necromancer Shields	NEC		Fox	+[6-10] to Life		11-55	8	3	26	added max alvl
